Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
36.0,80,41.0,2,0,87.80,6,1,2,v England,Emirates Old Trafford,2020-09-13,ODI # 4260,Alex Carey,Left hand Bat,Wicketkeeper Batter
106.0,168,114.0,7,2,92.98,6,1,2,v England,Emirates Old Trafford,2020-09-16,ODI # 4261,Alex Carey,Left hand Bat,Wicketkeeper Batter
17.0,-,13.0,2,0,130.76,7,0,1,v India,SCG,2020-11-27,ODI # 4265,Alex Carey,Left hand Bat,Wicketkeeper Batter
38.0,-,42.0,4,0,90.47,6,1,2,v India,Manuka Oval,2020-12-02,ODI # 4267,Alex Carey,Left hand Bat,Wicketkeeper Batter
67.0,91,87.0,5,2,77.01,5,1,1,v West Indies,Bridgetown,2021-07-20,ODI # 4310,Alex Carey,Left hand Bat,Wicketkeeper Batter
10.0,19,15.0,1,0,66.66,5,1,1,v West Indies,Bridgetown,2021-07-22,ODI # 4311,Alex Carey,Left hand Bat,Wicketkeeper Batter
35.0,87,50.0,3,0,70.00,3,1,2,v West Indies,Bridgetown,2021-07-26,ODI # 4313,Alex Carey,Left hand Bat,Wicketkeeper Batter
4.0,7,4.0,0,0,100.00,6,1,1,v Pakistan,Lahore,2022-03-29,ODI # 4379,Alex Carey,Left hand Bat,Wicketkeeper Batter
5.0,15,10.0,0,0,50.00,6,1,1,v Pakistan,Lahore,2022-03-31,ODI # 4380,Alex Carey,Left hand Bat,Wicketkeeper Batter
56.0,82,61.0,6,1,91.80,6,1,1,v Pakistan,Lahore,2022-04-02,ODI # 4382,Alex Carey,Left hand Bat,Wicketkeeper Batter
21.0,60,22.0,1,0,95.45,6,1,2,v Sri Lanka,Pallekele,2022-06-14,ODI # 4409,Alex Carey,Left hand Bat,Wicketkeeper Batter
15.0,44,20.0,1,0,75.00,6,1,2,v Sri Lanka,Pallekele,2022-06-16,ODI # 4412,Alex Carey,Left hand Bat,Wicketkeeper Batter
49.0,68,52.0,3,1,94.23,5,1,1,v Sri Lanka,Colombo (RPS),2022-06-19,ODI # 4415,Alex Carey,Left hand Bat,Wicketkeeper Batter
19.0,26,20.0,2,0,95.00,5,1,2,v Sri Lanka,Colombo (RPS),2022-06-21,ODI # 4416,Alex Carey,Left hand Bat,Wicketkeeper Batter
45.0,109,65.0,1,0,69.23,6,0,2,v Sri Lanka,Colombo (RPS),2022-06-24,ODI # 4418,Alex Carey,Left hand Bat,Wicketkeeper Batter
10.0,14,8.0,2,0,125.00,4,1,2,v Zimbabwe,Townsville,2022-08-28,ODI # 4458,Alex Carey,Left hand Bat,Wicketkeeper Batter
26.0,51,33.0,2,0,78.78,4,0,2,v Zimbabwe,Townsville,2022-08-31,ODI # 4459,Alex Carey,Left hand Bat,Wicketkeeper Batter
4.0,16,9.0,1,0,44.44,4,1,1,v Zimbabwe,Townsville,2022-09-03,ODI # 4460,Alex Carey,Left hand Bat,Wicketkeeper Batter
85.0,132,99.0,8,1,85.85,6,1,2,v New Zealand,Cairns,2022-09-06,ODI # 4461,Alex Carey,Left hand Bat,Wicketkeeper Batter
12.0,47,28.0,0,0,42.85,6,1,1,v New Zealand,Cairns,2022-09-08,ODI # 4462,Alex Carey,Left hand Bat,Wicketkeeper Batter
42.0,73,43.0,3,0,97.67,5,0,1,v New Zealand,Cairns,2022-09-11,ODI # 4464,Alex Carey,Left hand Bat,Wicketkeeper Batter
21.0,43,28.0,3,0,75.00,5,1,2,v England,Adelaide Oval,2022-11-17,ODI # 4475,Alex Carey,Left hand Bat,Wicketkeeper Batter
0.0,5,1.0,0,0,0.00,5,1,1,v England,SCG,2022-11-19,ODI # 4477,Alex Carey,Left hand Bat,Wicketkeeper Batter
12.0,13,6.0,1,0,200.00,6,0,1,v England,MCG,2022-11-22,ODI # 4480,Alex Carey,Left hand Bat,Wicketkeeper Batter
38.0,66,46.0,2,1,82.60,6,1,1,v India,MA Chidambaram Stadium,2023-03-22,ODI # 4545,Alex Carey,Left hand Bat,Wicketkeeper Batter
5.0,16,15.0,0,0,33.33,8,1,2,v England,Emirates Old Trafford,2015-09-08,ODI # 3682,Ashton Agar,Left hand Bat,Bowler
0.0,1,1.0,0,0,0.00,8,1,2,v India,Eden Gardens,2017-09-21,ODI # 3912,Ashton Agar,Left hand Bat,Bowler
9.0,11,6.0,1,0,150.00,8,0,1,v India,Indore,2017-09-24,ODI # 3914,Ashton Agar,Left hand Bat,Bowler
40.0,80,62.0,4,0,64.51,7,1,1,v England,Kennington Oval,2018-06-13,ODI # 4009,Ashton Agar,Left hand Bat,Bowler
46.0,50,42.0,7,0,109.52,7,1,2,v England,Sophia Gardens,2018-06-16,ODI # 4010,Ashton Agar,Left hand Bat,Bowler
25.0,-,23.0,2,1,108.69,8,1,2,v England,Trent Bridge,2018-06-19,ODI # 4011,Ashton Agar,Left hand Bat,Bowler
19.0,-,15.0,3,0,126.66,5,1,1,v England,Riverside Ground,2018-06-21,ODI # 4012,Ashton Agar,Left hand Bat,Bowler
0.0,-,2.0,0,0,0.00,8,1,1,v England,Emirates Old Trafford,2018-06-24,ODI # 4013,Ashton Agar,Left hand Bat,Bowler
25.0,-,25.0,3,0,100.00,7,1,2,v India,Rajkot,2020-01-17,ODI # 4232,Ashton Agar,Left hand Bat,Bowler
11.0,-,13.0,0,0,84.61,8,0,1,v India,Chinnaswamy Stadium,2020-01-19,ODI # 4233,Ashton Agar,Left hand Bat,Bowler
9.0,13,8.0,0,0,112.50,8,1,1,v South Africa,Bloemfontein,2020-03-04,ODI # 4252,Ashton Agar,Left hand Bat,Bowler
28.0,-,28.0,2,0,100.00,8,1,2,v India,Manuka Oval,2020-12-02,ODI # 4267,Ashton Agar,Left hand Bat,Bowler
19.0,44,33.0,3,0,57.57,6,0,2,v West Indies,Bridgetown,2021-07-26,ODI # 4313,Ashton Agar,Left hand Bat,Bowler
3.0,17,11.0,0,0,27.27,9,1,2,v Sri Lanka,Pallekele,2022-06-14,ODI # 4409,Ashton Agar,Left hand Bat,Bowler
0.0,3,2.0,0,0,0.00,8,1,1,v Zimbabwe,Townsville,2022-09-03,ODI # 4460,Ashton Agar,Left hand Bat,Bowler
18.0,17,12.0,0,1,150.00,8,0,1,v England,SCG,2022-11-19,ODI # 4477,Ashton Agar,Left hand Bat,Bowler
17.0,39,21.0,0,1,80.95,9,1,1,v India,MA Chidambaram Stadium,2023-03-22,ODI # 4545,Ashton Agar,Left hand Bat,Bowler
3.0,7,7.0,0,0,42.85,8,1,1,v Pakistan,Sharjah,2014-10-07,ODI # 3530,Sean Abbott,Right hand Bat,Bowling Allrounder
4.0,-,9.0,0,0,44.44,9,1,2,v India,Manuka Oval,2020-12-02,ODI # 4267,Sean Abbott,Right hand Bat,Bowling Allrounder
14.0,11,9.0,2,0,155.55,8,1,1,v Pakistan,Lahore,2022-03-29,ODI # 4379,Sean Abbott,Right hand Bat,Bowling Allrounder
28.0,23,16.0,4,0,175.00,8,1,1,v Pakistan,Lahore,2022-03-31,ODI # 4380,Sean Abbott,Right hand Bat,Bowling Allrounder
49.0,52,40.0,6,1,122.50,8,1,1,v Pakistan,Lahore,2022-04-02,ODI # 4382,Sean Abbott,Right hand Bat,Bowling Allrounder
7.0,13,15.0,1,0,46.66,8,1,1,v New Zealand,Cairns,2022-09-08,ODI # 4462,Sean Abbott,Right hand Bat,Bowling Allrounder
0.0,12,7.0,0,0,0.00,9,1,1,v India,Wankhede,2023-03-17,ODI # 4538,Sean Abbott,Right hand Bat,Bowling Allrounder
26.0,44,23.0,2,1,113.04,8,1,1,v India,MA Chidambaram Stadium,2023-03-22,ODI # 4545,Sean Abbott,Right hand Bat,Bowling Allrounder
41.0,63,53.0,3,0,77.35,7,1,1,v England,Sophia Gardens,2010-06-24,ODI # 3002,Steven Smith,Right hand Bat,Middle order Batter
20.0,30,21.0,1,0,95.23,7,1,1,v England,Emirates Old Trafford,2010-06-27,ODI # 3003,Steven Smith,Right hand Bat,Middle order Batter
18.0,7,8.0,4,0,225.00,7,0,1,v England,Kennington Oval,2010-06-30,ODI # 3004,Steven Smith,Right hand Bat,Middle order Batter
15.0,16,13.0,1,0,115.38,7,1,1,v England,Lord's,2010-07-03,ODI # 3011,Steven Smith,Right hand Bat,Middle order Batter
12.0,19,15.0,1,0,80.00,7,1,1,v Sri Lanka,MCG,2010-11-03,ODI # 3065,Steven Smith,Right hand Bat,Middle order Batter
33.0,65,37.0,1,0,89.18,7,1,2,v Sri Lanka,SCG,2010-11-05,ODI # 3066,Steven Smith,Right hand Bat,Middle order Batter
5.0,6,4.0,1,0,125.00,4,1,2,v England,MCG,2011-01-16,ODI # 3081,Steven Smith,Right hand Bat,Middle order Batter
0.0,4,2.0,0,0,0.00,7,1,1,v England,Hobart,2011-01-21,ODI # 3083,Steven Smith,Right hand Bat,Middle order Batter
26.0,52,37.0,2,1,70.27,7,1,2,v England,SCG,2011-01-23,ODI # 3086,Steven Smith,Right hand Bat,Middle order Batter
46.0,67,47.0,4,0,97.87,7,0,2,v England,Adelaide Oval,2011-01-26,ODI # 3089,Steven Smith,Right hand Bat,Middle order Batter
24.0,55,25.0,1,1,96.00,7,0,1,v England,Brisbane Cricket Ground,2011-01-30,ODI # 3091,Steven Smith,Right hand Bat,Middle order Batter
0.0,3,2.0,0,0,0.00,8,1,2,v England,SCG,2011-02-02,ODI # 3094,Steven Smith,Right hand Bat,Middle order Batter
11.0,4,4.0,1,1,275.00,7,1,1,v Zimbabwe,Narendra Modi Stadium,2011-02-21,ODI # 3103,Steven Smith,Right hand Bat,Middle order Batter
17.0,32,15.0,2,0,113.33,7,0,1,v Kenya,Chinnaswamy Stadium,2011-03-13,ODI # 3130,Steven Smith,Right hand Bat,Middle order Batter
25.0,46,32.0,1,0,78.12,7,1,1,v Pakistan,Colombo (RPS),2011-03-19,ODI # 3139,Steven Smith,Right hand Bat,Middle order Batter
1.0,3,3.0,0,0,33.33,7,1,1,v Bangladesh,Mirpur,2011-04-09,ODI # 3149,Steven Smith,Right hand Bat,Middle order Batter
5.0,12,9.0,1,0,55.55,4,1,1,v Bangladesh,Mirpur,2011-04-13,ODI # 3151,Steven Smith,Right hand Bat,Middle order Batter
18.0,34,28.0,0,0,64.28,7,1,2,v Sri Lanka,Hambantota,2011-08-16,ODI # 3180,Steven Smith,Right hand Bat,Middle order Batter
26.0,60,39.0,0,0,66.66,5,1,2,v South Africa,Gqeberha,2011-10-23,ODI # 3208,Steven Smith,Right hand Bat,Middle order Batter
8.0,16,13.0,0,0,61.53,6,1,2,v England,Lord's,2012-06-29,ODI # 3280,Steven Smith,Right hand Bat,Middle order Batter
21.0,21,20.0,2,0,105.00,5,1,1,v England,Emirates Old Trafford,2012-07-10,ODI # 3286,Steven Smith,Right hand Bat,Middle order Batter
8.0,13,11.0,1,0,72.72,5,1,1,v Sri Lanka,Adelaide Oval,2013-01-13,ODI # 3319,Steven Smith,Right hand Bat,Middle order Batter
19.0,25,16.0,2,1,118.75,5,1,2,v England,Western Australia Cricket Association Ground,2014-01-24,ODI # 3461,Steven Smith,Right hand Bat,Middle order Batter
1.0,7,1.0,0,0,100.00,6,1,1,v Zimbabwe,Harare,2014-08-25,ODI # 3513,Steven Smith,Right hand Bat,Middle order Batter
31.0,36,19.0,4,0,163.15,6,1,1,v South Africa,Harare,2014-08-27,ODI # 3516,Steven Smith,Right hand Bat,Middle order Batter
36.0,72,62.0,2,0,58.06,3,1,1,v South Africa,Harare,2014-09-02,ODI # 3522,Steven Smith,Right hand Bat,Middle order Batter
10.0,20,15.0,2,0,66.66,3,1,1,v South Africa,Harare,2014-09-06,ODI # 3526,Steven Smith,Right hand Bat,Middle order Batter
101.0,186,118.0,6,2,85.59,3,1,1,v Pakistan,Sharjah,2014-10-07,ODI # 3530,Steven Smith,Right hand Bat,Middle order Batter
12.0,12,15.0,2,0,80.00,3,1,2,v Pakistan,Dubai (DSC),2014-10-10,ODI # 3532,Steven Smith,Right hand Bat,Middle order Batter
77.0,151,105.0,3,0,73.33,3,1,1,v Pakistan,Abu Dhabi,2014-10-12,ODI # 3534,Steven Smith,Right hand Bat,Middle order Batter
10.0,31,20.0,2,0,50.00,4,1,1,v South Africa,Western Australia Cricket Association Ground,2014-11-16,ODI # 3546,Steven Smith,Right hand Bat,Middle order Batter
73.0,77,55.0,8,0,132.72,4,0,1,v South Africa,Manuka Oval,2014-11-19,ODI # 3548,Steven Smith,Right hand Bat,Middle order Batter
104.0,180,112.0,7,0,92.85,4,1,2,v South Africa,MCG,2014-11-21,ODI # 3549,Steven Smith,Right hand Bat,Middle order Batter
67.0,103,74.0,6,1,90.54,4,1,2,v South Africa,SCG,2014-11-23,ODI # 3551,Steven Smith,Right hand Bat,Middle order Batter
37.0,62,47.0,2,1,78.72,4,1,2,v England,SCG,2015-01-16,ODI # 3578,Steven Smith,Right hand Bat,Middle order Batter
47.0,66,52.0,6,0,90.38,4,1,2,v India,MCG,2015-01-18,ODI # 3582,Steven Smith,Right hand Bat,Middle order Batter
102.0,168,95.0,6,1,107.36,3,0,2,v England,Hobart,2015-01-23,ODI # 3589,Steven Smith,Right hand Bat,Middle order Batter
40.0,73,50.0,5,0,80.00,3,1,1,v England,Western Australia Cricket Association Ground,2015-02-01,ODI # 3597,Steven Smith,Right hand Bat,Middle order Batter
5.0,14,9.0,1,0,55.55,4,1,1,v England,MCG,2015-02-14,ODI # 3600,Steven Smith,Right hand Bat,Middle order Batter
4.0,17,11.0,0,0,36.36,5,1,1,v New Zealand,Auckland,2015-02-28,ODI # 3617,Steven Smith,Right hand Bat,Middle order Batter
95.0,173,98.0,8,1,96.93,3,1,1,v Afghanistan,Western Australia Cricket Association Ground,2015-03-04,ODI # 3623,Steven Smith,Right hand Bat,Middle order Batter
72.0,107,88.0,7,1,81.81,3,1,1,v Sri Lanka,SCG,2015-03-08,ODI # 3629,Steven Smith,Right hand Bat,Middle order Batter
65.0,115,69.0,7,0,94.20,3,1,2,v Pakistan,Adelaide Oval,2015-03-20,ODI # 3642,Steven Smith,Right hand Bat,Middle order Batter
105.0,121,93.0,11,2,112.90,3,1,1,v India,SCG,2015-03-26,ODI # 3645,Steven Smith,Right hand Bat,Middle order Batter
56.0,137,71.0,3,0,78.87,3,0,2,v New Zealand,MCG,2015-03-29,ODI # 3646,Steven Smith,Right hand Bat,Middle order Batter
21.0,51,38.0,1,0,55.26,3,1,1,v Ireland,Belfast,2015-08-27,ODI # 3679,Steven Smith,Right hand Bat,Middle order Batter
44.0,62,54.0,3,1,81.48,3,1,1,v England,The Rose Bowl,2015-09-03,ODI # 3680,Steven Smith,Right hand Bat,Middle order Batter
70.0,133,87.0,7,0,80.45,3,1,1,v England,Lord's,2015-09-05,ODI # 3681,Steven Smith,Right hand Bat,Middle order Batter
25.0,37,33.0,3,0,75.75,3,1,2,v England,Emirates Old Trafford,2015-09-08,ODI # 3682,Steven Smith,Right hand Bat,Middle order Batter
5.0,15,12.0,0,0,41.66,3,1,1,v England,Headingley,2015-09-11,ODI # 3683,Steven Smith,Right hand Bat,Middle order Batter
12.0,30,28.0,1,0,42.85,3,1,2,v England,Emirates Old Trafford,2015-09-13,ODI # 3684,Steven Smith,Right hand Bat,Middle order Batter
149.0,179,135.0,11,2,110.37,3,1,2,v India,Western Australia Cricket Association Ground,2016-01-12,ODI # 3723,Steven Smith,Right hand Bat,Middle order Batter
46.0,67,47.0,4,0,97.87,3,1,2,v India,Brisbane Cricket Ground,2016-01-15,ODI # 3724,Steven Smith,Right hand Bat,Middle order Batter
41.0,45,45.0,5,0,91.11,3,1,2,v India,MCG,2016-01-17,ODI # 3725,Steven Smith,Right hand Bat,Middle order Batter
51.0,37,29.0,4,3,175.86,4,1,1,v India,Manuka Oval,2016-01-20,ODI # 3726,Steven Smith,Right hand Bat,Middle order Batter
28.0,47,37.0,3,0,75.67,3,1,1,v India,SCG,2016-01-23,ODI # 3727,Steven Smith,Right hand Bat,Middle order Batter
18.0,14,17.0,3,0,105.88,3,1,2,v New Zealand,Auckland,2016-02-03,ODI # 3731,Steven Smith,Right hand Bat,Middle order Batter
2.0,12,12.0,0,0,16.66,3,1,2,v New Zealand,Wellington,2016-02-06,ODI # 3733,Steven Smith,Right hand Bat,Middle order Batter
21.0,56,35.0,1,0,60.00,3,1,2,v New Zealand,Hamilton,2016-02-08,ODI # 3735,Steven Smith,Right hand Bat,Middle order Batter
6.0,10,10.0,1,0,60.00,4,1,2,v West Indies,Providence,2016-06-05,ODI # 3740,Steven Smith,Right hand Bat,Middle order Batter
8.0,16,10.0,0,0,80.00,4,1,2,v South Africa,Providence,2016-06-07,ODI # 3741,Steven Smith,Right hand Bat,Middle order Batter
52.0,66,49.0,5,1,106.12,4,0,1,v South Africa,Basseterre,2016-06-11,ODI # 3743,Steven Smith,Right hand Bat,Middle order Batter
74.0,135,95.0,5,2,77.89,3,1,1,v West Indies,Basseterre,2016-06-13,ODI # 3745,Steven Smith,Right hand Bat,Middle order Batter
78.0,145,107.0,5,0,72.89,3,1,2,v West Indies,Bridgetown,2016-06-21,ODI # 3752,Steven Smith,Right hand Bat,Middle order Batter
46.0,106,59.0,4,0,77.96,3,1,1,v West Indies,Bridgetown,2016-06-26,ODI # 3756,Steven Smith,Right hand Bat,Middle order Batter
58.0,124,92.0,5,0,63.04,3,1,2,v Sri Lanka,Colombo (RPS),2016-08-21,ODI # 3768,Steven Smith,Right hand Bat,Middle order Batter
30.0,34,33.0,5,0,90.90,3,1,2,v Sri Lanka,Colombo (RPS),2016-08-24,ODI # 3769,Steven Smith,Right hand Bat,Middle order Batter
59.0,87,74.0,6,1,79.72,3,0,2,v Ireland,Benoni,2016-09-27,ODI # 3782,Steven Smith,Right hand Bat,Middle order Batter
8.0,21,11.0,2,0,72.72,3,1,1,v South Africa,Centurion,2016-09-30,ODI # 3785,Steven Smith,Right hand Bat,Middle order Batter
14.0,21,12.0,2,0,116.66,3,1,2,v South Africa,Johannesburg,2016-10-02,ODI # 3787,Steven Smith,Right hand Bat,Middle order Batter
108.0,136,107.0,9,1,100.93,3,1,1,v South Africa,Durban,2016-10-05,ODI # 3790,Steven Smith,Right hand Bat,Middle order Batter
21.0,61,36.0,2,0,58.33,3,1,1,v South Africa,Gqeberha,2016-10-09,ODI # 3792,Steven Smith,Right hand Bat,Middle order Batter
0.0,2,2.0,0,0,0.00,3,1,2,v South Africa,Cape Town,2016-10-12,ODI # 3795,Steven Smith,Right hand Bat,Middle order Batter
164.0,206,157.0,14,4,104.45,3,1,1,v New Zealand,SCG,2016-12-04,ODI # 3811,Steven Smith,Right hand Bat,Middle order Batter
72.0,112,76.0,6,1,94.73,3,1,1,v New Zealand,Manuka Oval,2016-12-06,ODI # 3812,Steven Smith,Right hand Bat,Middle order Batter
0.0,10,7.0,0,0,0.00,3,1,1,v New Zealand,MCG,2016-12-09,ODI # 3813,Steven Smith,Right hand Bat,Middle order Batter
0.0,1,1.0,0,0,0.00,3,1,1,v Pakistan,Brisbane Cricket Ground,2017-01-13,ODI # 3817,Steven Smith,Right hand Bat,Middle order Batter
60.0,155,101.0,2,0,59.40,3,1,1,v Pakistan,MCG,2017-01-15,ODI # 3818,Steven Smith,Right hand Bat,Middle order Batter
108.0,157,104.0,11,1,103.84,3,0,2,v Pakistan,Western Australia Cricket Association Ground,2017-01-19,ODI # 3820,Steven Smith,Right hand Bat,Middle order Batter
49.0,83,48.0,5,0,102.08,3,1,1,v Pakistan,SCG,2017-01-22,ODI # 3822,Steven Smith,Right hand Bat,Middle order Batter
4.0,3,2.0,1,0,200.00,3,1,1,v Pakistan,Adelaide Oval,2017-01-26,ODI # 3826,Steven Smith,Right hand Bat,Middle order Batter
8.0,18,6.0,2,0,133.33,3,0,2,v New Zealand,Edgbaston,2017-06-02,ODI # 3876,Steven Smith,Right hand Bat,Middle order Batter
22.0,37,25.0,1,0,88.00,3,0,2,v Bangladesh,Kennington Oval,2017-06-05,ODI # 3879,Steven Smith,Right hand Bat,Middle order Batter
56.0,104,77.0,5,0,72.72,3,1,1,v England,Edgbaston,2017-06-10,ODI # 3885,Steven Smith,Right hand Bat,Middle order Batter
1.0,8,5.0,0,0,20.00,3,1,2,v India,MA Chidambaram Stadium,2017-09-17,ODI # 3910,Steven Smith,Right hand Bat,Middle order Batter
59.0,118,76.0,8,0,77.63,3,1,2,v India,Eden Gardens,2017-09-21,ODI # 3912,Steven Smith,Right hand Bat,Middle order Batter
63.0,111,71.0,5,0,88.73,3,1,1,v India,Indore,2017-09-24,ODI # 3914,Steven Smith,Right hand Bat,Middle order Batter
3.0,5,5.0,0,0,60.00,4,1,1,v India,Chinnaswamy Stadium,2017-09-28,ODI # 3917,Steven Smith,Right hand Bat,Middle order Batter
16.0,31,25.0,1,0,64.00,3,1,1,v India,Nagpur,2017-10-01,ODI # 3919,Steven Smith,Right hand Bat,Middle order Batter
23.0,41,18.0,3,0,127.77,3,1,1,v England,MCG,2018-01-14,ODI # 3951,Steven Smith,Right hand Bat,Middle order Batter
18.0,-,25.0,0,1,72.00,3,1,1,v England,Brisbane Cricket Ground,2018-01-19,ODI # 3958,Steven Smith,Right hand Bat,Middle order Batter
45.0,-,66.0,1,0,68.18,4,1,2,v England,SCG,2018-01-21,ODI # 3960,Steven Smith,Right hand Bat,Middle order Batter
4.0,-,16.0,0,0,25.00,4,1,2,v England,Adelaide Oval,2018-01-26,ODI # 3966,Steven Smith,Right hand Bat,Middle order Batter
12.0,-,23.0,0,0,52.17,4,1,2,v England,Western Australia Cricket Association Ground,2018-01-28,ODI # 3968,Steven Smith,Right hand Bat,Middle order Batter
18.0,36,27.0,1,0,66.66,4,1,2,v Afghanistan,County Ground Bristol,2019-06-01,ODI # 4146,Steven Smith,Right hand Bat,Middle order Batter
73.0,178,103.0,7,0,70.87,4,1,1,v West Indies,Trent Bridge,2019-06-06,ODI # 4152,Steven Smith,Right hand Bat,Middle order Batter
69.0,115,70.0,5,1,98.57,3,1,2,v India,Kennington Oval,2019-06-09,ODI # 4155,Steven Smith,Right hand Bat,Middle order Batter
10.0,28,13.0,1,0,76.92,3,1,1,v Pakistan,The Cooper Associates County Ground,2019-06-12,ODI # 4157,Steven Smith,Right hand Bat,Middle order Batter
73.0,90,59.0,7,1,123.72,4,1,1,v Sri Lanka,Kennington Oval,2019-06-15,ODI # 4159,Steven Smith,Right hand Bat,Middle order Batter
1.0,4,2.0,0,0,50.00,6,1,1,v Bangladesh,Trent Bridge,2019-06-20,ODI # 4166,Steven Smith,Right hand Bat,Middle order Batter
38.0,64,34.0,5,0,111.76,4,1,1,v England,Lord's,2019-06-25,ODI # 4173,Steven Smith,Right hand Bat,Middle order Batter
5.0,13,8.0,0,0,62.50,4,1,1,v New Zealand,Lord's,2019-06-29,ODI # 4178,Steven Smith,Right hand Bat,Middle order Batter
7.0,9,6.0,1,0,116.66,4,1,2,v South Africa,Emirates Old Trafford,2019-07-06,ODI # 4188,Steven Smith,Right hand Bat,Middle order Batter
85.0,201,119.0,6,0,71.42,3,1,1,v England,Edgbaston,2019-07-11,ODI # 4191,Steven Smith,Right hand Bat,Middle order Batter
98.0,-,102.0,9,1,96.07,3,1,2,v India,Rajkot,2020-01-17,ODI # 4232,Steven Smith,Right hand Bat,Middle order Batter
131.0,-,132.0,14,1,99.24,3,1,1,v India,Chinnaswamy Stadium,2020-01-19,ODI # 4233,Steven Smith,Right hand Bat,Middle order Batter
76.0,129,94.0,3,0,80.85,3,1,2,v South Africa,Paarl,2020-02-29,ODI # 4248,Steven Smith,Right hand Bat,Middle order Batter
13.0,29,17.0,1,0,76.47,3,1,1,v South Africa,Bloemfontein,2020-03-04,ODI # 4252,Steven Smith,Right hand Bat,Middle order Batter
20.0,32,26.0,3,0,76.92,3,1,1,v South Africa,Potchefstroom,2020-03-07,ODI # 4254,Steven Smith,Right hand Bat,Middle order Batter
14.0,-,17.0,0,1,82.35,3,1,1,v New Zealand,SCG,2020-03-13,ODI # 4255,Steven Smith,Right hand Bat,Middle order Batter
105.0,-,66.0,11,4,159.09,3,1,1,v India,SCG,2020-11-27,ODI # 4265,Steven Smith,Right hand Bat,Middle order Batter
104.0,-,64.0,14,2,162.50,3,1,1,v India,SCG,2020-11-29,ODI # 4266,Steven Smith,Right hand Bat,Middle order Batter
7.0,-,15.0,0,0,46.66,3,1,2,v India,Manuka Oval,2020-12-02,ODI # 4267,Steven Smith,Right hand Bat,Middle order Batter
53.0,96,60.0,5,0,88.33,3,1,2,v Sri Lanka,Pallekele,2022-06-14,ODI # 4409,Steven Smith,Right hand Bat,Middle order Batter
28.0,54,35.0,3,0,80.00,3,1,2,v Sri Lanka,Pallekele,2022-06-16,ODI # 4412,Steven Smith,Right hand Bat,Middle order Batter
48.0,116,80.0,6,0,60.00,3,0,2,v Zimbabwe,Townsville,2022-08-28,ODI # 4458,Steven Smith,Right hand Bat,Middle order Batter
47.0,54,41.0,8,1,114.63,3,0,2,v Zimbabwe,Townsville,2022-08-31,ODI # 4459,Steven Smith,Right hand Bat,Middle order Batter
1.0,7,6.0,0,0,16.66,3,1,1,v Zimbabwe,Townsville,2022-09-03,ODI # 4460,Steven Smith,Right hand Bat,Middle order Batter
1.0,9,8.0,0,0,12.50,3,1,2,v New Zealand,Cairns,2022-09-06,ODI # 4461,Steven Smith,Right hand Bat,Middle order Batter
61.0,156,94.0,5,1,64.89,3,1,1,v New Zealand,Cairns,2022-09-08,ODI # 4462,Steven Smith,Right hand Bat,Middle order Batter
105.0,174,131.0,11,1,80.15,3,1,1,v New Zealand,Cairns,2022-09-11,ODI # 4464,Steven Smith,Right hand Bat,Middle order Batter
80.0,123,78.0,9,1,102.56,3,0,2,v England,Adelaide Oval,2022-11-17,ODI # 4475,Steven Smith,Right hand Bat,Middle order Batter
94.0,163,114.0,5,1,82.45,3,1,1,v England,SCG,2022-11-19,ODI # 4477,Steven Smith,Right hand Bat,Middle order Batter
21.0,37,16.0,2,0,131.25,3,1,1,v England,MCG,2022-11-22,ODI # 4480,Steven Smith,Right hand Bat,Middle order Batter
22.0,57,30.0,4,0,73.33,3,1,1,v India,Wankhede,2023-03-17,ODI # 4538,Steven Smith,Right hand Bat,Middle order Batter
0.0,10,3.0,0,0,0.00,3,1,1,v India,MA Chidambaram Stadium,2023-03-22,ODI # 4545,Steven Smith,Right hand Bat,Middle order Batter
